Fecha,P34,P63,M5023,M5025,Temperatura_M5023 (°C),Humedad_Relativa_M5023 (%),Humedad_Suelo_M5023 (m³/m³),Temperatura_M5025 (°C),Humedad_Relativa_M5025 (%),Humedad_Suelo_M5025 (m³/m³),Temperatura_P34 (°C),Humedad_Relativa_P34 (%),Humedad_Suelo_P34 (m³/m³),Temperatura_P63 (°C),Humedad_Relativa_P63 (%),Humedad_Suelo_P63 (m³/m³)
2024-03-03 09:00:00,,,0.0,0.0,5.6570000648498535,95.25458526611328,,3.623500108718872,99.64852905273438,,8.330999374389648,90.5862045288086,,1.6085000038146973,99.6427230834961,
2024-03-03 10:00:00,,,0.0,0.0,6.506999969482422,89.82694244384766,,4.123499870300293,97.57229614257812,,8.531000137329102,87.84659576416016,,2.1085000038146973,97.5326919555664,
2024-03-03 11:00:00,,,0.0,0.0,6.35699987411499,88.26155090332031,,3.2735002040863037,98.94588470458984,,9.531000137329102,81.55694580078125,,1.258500099182129,98.92852020263672,
2024-03-03 12:00:00,,,0.0,0.0,6.206999778747559,90.7485122680664,,3.7735002040863037,97.91002655029297,,9.531000137329102,83.82796478271484,,1.758500099182129,97.87582397460938,
2024-03-03 13:00:00,,,0.0,0.0,8.206999778747559,81.09797668457031,,6.273499965667725,92.34674835205078,,11.381000518798828,75.1242904663086,,4.258500099182129,92.22622680664062,
2024-03-03 14:00:00,,,0.0,0.0,9.756999969482422,77.48051452636719,,8.22350025177002,82.23490905761719,,12.680999755859375,73.57665252685547,,6.208500385284424,81.97269439697266,
2024-03-03 15:00:00,,,0.0,0.0,10.406999588012695,79.19630432128906,,9.523499488830566,77.7120132446289,,12.631000518798828,79.51909637451172,,7.508499622344971,77.3938217163086,
2024-03-03 16:00:00,,,0.0,0.0,10.206999778747559,83.05296325683594,,9.623499870300293,80.4548568725586,,12.531000137329102,83.33414459228516,,7.608500003814697,80.17107391357422,
2024-03-03 17:00:00,,,0.0,0.0,10.406999588012695,83.36096954345703,,9.57349967956543,83.26020050048828,,12.231000900268555,85.8500747680664,,7.558499813079834,83.01294708251953,
2024-03-03 18:00:00,,,0.0,0.0,10.307000160217285,86.23358917236328,,9.07349967956543,83.19933319091797,,12.580999374389648,89.98291015625,,7.058499813079834,82.95077514648438,
2024-03-03 19:00:00,,,0.0,0.0,11.156999588012695,87.19659423828125,,9.373499870300293,84.09748840332031,,12.830999374389648,91.80614471435547,,7.358500003814697,83.86123657226562,
2024-03-03 20:00:00,,,0.0,0.0,10.557000160217285,84.52059173583984,,8.22350025177002,97.64998626708984,,12.781000137329102,90.89647674560547,,6.208500385284424,97.61227416992188,
2024-03-03 21:00:00,,,0.0,0.0,9.807000160217285,84.14765167236328,,7.273499965667725,97.9675064086914,,12.180999755859375,92.37748718261719,,5.258500099182129,97.93470764160156,
2024-03-03 22:00:00,,,0.0,0.0,9.156999588012695,86.70842742919922,,6.773499965667725,97.2874755859375,,11.781000137329102,92.35440826416016,,4.758500099182129,97.2437744140625,
2024-03-03 23:00:00,,,0.0,0.0,8.807000160217285,90.31103515625,,6.373499870300293,94.2960205078125,,11.531000137329102,92.3399429321289,,4.358500003814697,94.205322265625,
2024-03-04 00:00:00,,,0.0,0.0,8.357000350952148,92.78518676757812,,6.273499965667725,96.60624694824219,,10.531000137329102,97.69210815429688,,4.258500099182129,96.55162811279297,
2024-03-04 01:00:00,,,0.0,0.0,7.756999969482422,99.6600112915039,,5.973499774932861,98.968505859375,,10.330999374389648,99.33470916748047,,3.9584999084472656,98.95169830322266,
